org_code	domain	group	genus	species
fnc	Bacteria	Fusobacteria	Fusobacterium	Fusobacterium_nucleatum_subsp._vincentii_3_1_36A2
fus	Bacteria	Fusobacteria	Fusobacterium	Fusobacterium_sp._4_8
lba	Bacteria	Fusobacteria	Leptotrichia	Leptotrichia_buccalis
str	Bacteria	Fusobacteria	Sebaldella	Sebaldella_termitidis
smf	Bacteria	Fusobacteria	Streptobacillus	Streptobacillus_moniliformis
ipo	Bacteria	Fusobacteria	Ilyobacter	Ilyobacter_polytropus
gau	Bacteria	Gemmatimonadetes	Gemmatimonas	Gemmatimonas_aurantiaca
tai	Bacteria	Synergistetes	Thermanaerovibrio	Thermanaerovibrio_acidaminovorans
aco	Bacteria	Synergistetes	Aminobacterium	Aminobacterium_colombiense
tli	Bacteria	Synergistetes	Thermovirga	Thermovirga_lienii
amo	Bacteria	Synergistetes	Anaerobaculum	Anaerobaculum_mobile
sbr	Bacteria	Synergistetes	Unclassified_Synergistetes	Synergistetes_bacterium
rba	Bacteria	Planctomycetes	Rhodopirellula	Rhodopirellula_baltica
psl	Bacteria	Planctomycetes	Pirellula	Pirellula_staleyi
plm	Bacteria	Planctomycetes	Planctomyces	Planctomyces_limnophilus
pbs	Bacteria	Planctomycetes	Planctomyces	Planctomyces_brasiliensis
ipa	Bacteria	Planctomycetes	Isosphaera	Isosphaera_pallida
saci	Bacteria	Planctomycetes	Singulisphaera	Singulisphaera_acidiphila
phm	Bacteria	Planctomycetes	Phycisphaera	Phycisphaera_mikurensis
syn	Bacteria	Cyanobacteria	Synechocystis	Synechocystis_sp._PCC_6803
syz	Bacteria	Cyanobacteria	Synechocystis	Synechocystis_sp._PCC_6803
syy	Bacteria	Cyanobacteria	Synechocystis	Synechocystis_sp._PCC_6803_GT-S
syt	Bacteria	Cyanobacteria	Synechocystis	Synechocystis_sp._PCC_6803_GT-I
sys	Bacteria	Cyanobacteria	Synechocystis	Synechocystis_sp._PCC_6803_PCC-N
syq	Bacteria	Cyanobacteria	Synechocystis	Synechocystis_sp._PCC_6803_PCC-P
syw	Bacteria	Cyanobacteria	Synechococcus	Synechococcus_sp._WH8102
syc	Bacteria	Cyanobacteria	Synechococcus	Synechococcus_elongatus_PCC6301
syf	Bacteria	Cyanobacteria	Synechococcus	Synechococcus_elongatus_PCC7942
syd	Bacteria	Cyanobacteria	Synechococcus	Synechococcus_sp._CC9605
sye	Bacteria	Cyanobacteria	Synechococcus	Synechococcus_sp._CC9902
syg	Bacteria	Cyanobacteria	Synechococcus	Synechococcus_sp._CC9311
syr	Bacteria	Cyanobacteria	Synechococcus	Synechococcus_sp._RCC307
syx	Bacteria	Cyanobacteria	Synechococcus	Synechococcus_sp._WH7803
syp	Bacteria	Cyanobacteria	Synechococcus	Synechococcus_sp._PCC7002
cya	Bacteria	Cyanobacteria	Synechococcus	Synechococcus_sp._JA-3-3Ab
cyb	Bacteria	Cyanobacteria	Synechococcus	Synechococcus_sp._JA-2-3B'a(2-13)
syne	Bacteria	Cyanobacteria	Synechococcus	Synechococcus_sp._PCC_6312
synp	Bacteria	Cyanobacteria	Synechococcus	Synechococcus_sp._PCC_7502
tel	Bacteria	Cyanobacteria	Thermosynechococcus	Thermosynechococcus_elongatus
mar	Bacteria	Cyanobacteria	Microcystis	Microcystis_aeruginosa
cyt	Bacteria	Cyanobacteria	Cyanothece	Cyanothece_sp._ATCC_51142
cyp	Bacteria	Cyanobacteria	Cyanothece	Cyanothece_sp._PCC_8801
cyc	Bacteria	Cyanobacteria	Cyanothece	Cyanothece_sp._PCC_7424
cyn	Bacteria	Cyanobacteria	Cyanothece	Cyanothece_sp._PCC_7425
cyh	Bacteria	Cyanobacteria	Cyanothece	Cyanothece_sp._PCC_8802
cyj	Bacteria	Cyanobacteria	Cyanothece	Cyanothece_sp._PCC_7822
amr	Bacteria	Cyanobacteria	Acaryochloris	Acaryochloris_marina
cgc	Bacteria	Cyanobacteria	Cyanobium	Cyanobium_gracile
can	Bacteria	Cyanobacteria	Cyanobacterium	Cyanobacterium_aponinum
csn	Bacteria	Cyanobacteria	Cyanobacterium	Cyanobacterium_stanieri
dsl	Bacteria	Cyanobacteria	Dactylococcopsis	Dactylococcopsis_salina
hao	Bacteria	Cyanobacteria	Halothece	Halothece_sp._PCC_7418
glp	Bacteria	Cyanobacteria	Gloeocapsa	Gloeocapsa_sp._PCC_7428
cmp	Bacteria	Cyanobacteria	Chamaesiphon	Chamaesiphon_minutus
cyu	Bacteria	Cyanobacteria	Unclassified_Chroococcales	Cyanobacterium_UCYN-A
gvi	Bacteria	Cyanobacteria	Gloeobacter	Gloeobacter_violaceus
glj	Bacteria	Cyanobacteria	Gloeobacter	Gloeobacter_sp._JS
ana	Bacteria	Cyanobacteria	Nostoc	Anabaena_sp._PCC7120
npu	Bacteria	Cyanobacteria	Nostoc	Nostoc_punctiforme
nos	Bacteria	Cyanobacteria	Nostoc	Nostoc_sp._PCC_7107
nop	Bacteria	Cyanobacteria	Nostoc	Nostoc_sp._PCC_7524
ava	Bacteria	Cyanobacteria	Nostoc	Anabaena_variabilis
anb	Bacteria	Cyanobacteria	Nostoc	Anabaena_sp._90
acy	Bacteria	Cyanobacteria	Nostoc	Anabaena_cylindrica
naz	Bacteria	Cyanobacteria	Trichormus	Anabaena_azollae_0708
csg	Bacteria	Cyanobacteria	Cylindrospermum	Cylindrospermum_stagnale
calo	Bacteria	Cyanobacteria	Calothrix	Calothrix_sp._PCC_7507
calt	Bacteria	Cyanobacteria	Calothrix	Calothrix_sp._PCC_6303
riv	Bacteria	Cyanobacteria	Rivularia	Rivularia_sp._PCC_7116
pma	Bacteria	Cyanobacteria	Prochlorococcus	Prochlorococcus_marinus_SS120
pmm	Bacteria	Cyanobacteria	Prochlorococcus	Prochlorococcus_marinus_MED4
pmt	Bacteria	Cyanobacteria	Prochlorococcus	Prochlorococcus_marinus_MIT_9313
pmn	Bacteria	Cyanobacteria	Prochlorococcus	Prochlorococcus_marinus_NATL2A
pmi	Bacteria	Cyanobacteria	Prochlorococcus	Prochlorococcus_marinus_MIT9312
pmb	Bacteria	Cyanobacteria	Prochlorococcus	Prochlorococcus_marinus_AS9601
pmc	Bacteria	Cyanobacteria	Prochlorococcus	Prochlorococcus_marinus_MIT_9515
pmf	Bacteria	Cyanobacteria	Prochlorococcus	Prochlorococcus_marinus_MIT_9303
pmg	Bacteria	Cyanobacteria	Prochlorococcus	Prochlorococcus_marinus_MIT_9301
pmh	Bacteria	Cyanobacteria	Prochlorococcus	Prochlorococcus_marinus_MIT_9215
pmj	Bacteria	Cyanobacteria	Prochlorococcus	Prochlorococcus_marinus_MIT_9211
pme	Bacteria	Cyanobacteria	Prochlorococcus	Prochlorococcus_marinus_NATL1A
ter	Bacteria	Cyanobacteria	Trichodesmium	Trichodesmium_erythraeum
lep	Bacteria	Cyanobacteria	Leptolyngbya	Leptolyngbya_sp._PCC_7376
gei	Bacteria	Cyanobacteria	Geitlerinema	Geitlerinema_sp._PCC_7407
oac	Bacteria	Cyanobacteria	Oscillatoria	Oscillatoria_acuminata
oni	Bacteria	Cyanobacteria	Oscillatoria	Oscillatoria_nigro-viridis
pseu	Bacteria	Cyanobacteria	Pseudanabaena	Pseudanabaena_sp._PCC_7367
cep	Bacteria	Cyanobacteria	Crinalium	Crinalium_epipsammum
mic	Bacteria	Cyanobacteria	Microcoleus	Microcoleus_sp._PCC_7113
arp	Bacteria	Cyanobacteria	Arthrospira	Arthrospira_platensis
cthe	Bacteria	Cyanobacteria	Chroococcidiopsis	Chroococcidiopsis_thermalis
plp	Bacteria	Cyanobacteria	Pleurocapsa	Pleurocapsa_sp._PCC_7327
scs	Bacteria	Cyanobacteria	Stanieria	Stanieria_cyanosphaera
bth	Bacteria	Bacteroidetes	Bacteroides	Bacteroides_thetaiotaomicron
bfr	Bacteria	Bacteroidetes	Bacteroides	Bacteroides_fragilis_YCH46
bfs	Bacteria	Bacteroidetes	Bacteroides	Bacteroides_fragilis_NCTC9343
bfg	Bacteria	Bacteroidetes	Bacteroides	Bacteroides_fragilis_638R
bvu	Bacteria	Bacteroidetes	Bacteroides	Bacteroides_vulgatus
bhl	Bacteria	Bacteroidetes	Bacteroides	Bacteroides_helcogenes
bsa	Bacteria	Bacteroidetes	Bacteroides	Bacteroides_salanitronis
bxy	Bacteria	Bacteroidetes	Bacteroides	Bacteroides_xylanisolvens
bacc	Bacteria	Bacteroidetes	Bacteroides	Bacteroides_sp._CF50
pgi	Bacteria	Bacteroidetes	Porphyromonas	Porphyromonas_gingivalis_W83
pgn	Bacteria	Bacteroidetes	Porphyromonas	Porphyromonas_gingivalis_ATCC_33277
pgt	Bacteria	Bacteroidetes	Porphyromonas	Porphyromonas_gingivalis_TDC60
pah	Bacteria	Bacteroidetes	Porphyromonas	Porphyromonas_asaccharolytica
pdi	Bacteria	Bacteroidetes	Parabacteroides	Parabacteroides_distasonis
ppn	Bacteria	Bacteroidetes	Paludibacter	Paludibacter_propionicigenes
osp	Bacteria	Bacteroidetes	Odoribacter	Odoribacter_splanchnicus
tfo	Bacteria	Bacteroidetes	Tannerella	Tannerella_forsythia
aps	Bacteria	Bacteroidetes	Azobacteroides	Candidatus_Azobacteroides_pseudotrichonymphae
pru	Bacteria	Bacteroidetes	Prevotella	Prevotella_ruminicola
pmz	Bacteria	Bacteroidetes	Prevotella	Prevotella_melaninogenica
pdn	Bacteria	Bacteroidetes	Prevotella	Prevotella_denticola
pit	Bacteria	Bacteroidetes	Prevotella	Prevotella_intermedia
pdt	Bacteria	Bacteroidetes	Prevotella	Prevotella_dentalis
pro	Bacteria	Bacteroidetes	Prevotella	Prevotella_sp._oral_taxon_299
afd	Bacteria	Bacteroidetes	Alistipes	Alistipes_finegoldii
ash	Bacteria	Bacteroidetes	Alistipes	Alistipes_shahii
sru	Bacteria	Bacteroidetes	Salinibacter	Salinibacter_ruber_DSM_13855
srm	Bacteria	Bacteroidetes	Salinibacter	Salinibacter_ruber_M8
rmr	Bacteria	Bacteroidetes	Rhodothermus	Rhodothermus_marinus_DSM_4252
rmg	Bacteria	Bacteroidetes	Rhodothermus	Rhodothermus_marinus_SG0.5JP17-172
cpi	Bacteria	Bacteroidetes	Chitinophaga	Chitinophaga_pinensis
nko	Bacteria	Bacteroidetes	Niastella	Niastella_koreensis
phe	Bacteria	Bacteroidetes	Pedobacter	Pedobacter_heparinus
psn	Bacteria	Bacteroidetes	Pedobacter	Pedobacter_saltans
shg	Bacteria	Bacteroidetes	Sphingobacterium	Sphingobacterium_sp._21
scn	Bacteria	Bacteroidetes	Solitalea	Solitalea_canadensis
hhy	Bacteria	Bacteroidetes	Haliscomenobacter	Haliscomenobacter_hydrossis
sgn	Bacteria	Bacteroidetes	Saprospira	Saprospira_grandis
cmr	Bacteria	Bacteroidetes	Cyclobacterium	Cyclobacterium_marinum
bbd	Bacteria	Bacteroidetes	Belliella	Belliella_baltica
evi	Bacteria	Bacteroidetes	Echinicola	Echinicola_vietnamensis
chu	Bacteria	Bacteroidetes	Cytophaga	Cytophaga_hutchinsonii
dfe	Bacteria	Bacteroidetes	Dyadobacter	Dyadobacter_fermentans
sli	Bacteria	Bacteroidetes	Spirosoma	Spirosoma_linguale
lby	Bacteria	Bacteroidetes	Leadbetterella	Leadbetterella_byssophila
rsi	Bacteria	Bacteroidetes	Runella	Runella_slithyformis
fli	Bacteria	Bacteroidetes	Flexibacter	Flexibacter_litoralis
eol	Bacteria	Bacteroidetes	Emticicia	Emticicia_oligotrophica
fae	Bacteria	Bacteroidetes	Fibrella	Fibrella_aestuarina
mtt	Bacteria	Bacteroidetes	Marivirga	Marivirga_tractuosa
gfo	Bacteria	Bacteroidetes	Gramella	Gramella_forsetii
fjo	Bacteria	Bacteroidetes	Flavobacterium	Flavobacterium_johnsoniae
fps	Bacteria	Bacteroidetes	Flavobacterium	Flavobacterium_psychrophilum
fbr	Bacteria	Bacteroidetes	Flavobacterium	Flavobacterium_branchiophilum
fco	Bacteria	Bacteroidetes	Flavobacterium	Flavobacterium_columnare
fin	Bacteria	Bacteroidetes	Flavobacterium	Flavobacterium_indicum
coc	Bacteria	Bacteroidetes	Capnocytophaga	Capnocytophaga_ochracea
ccm	Bacteria	Bacteroidetes	Capnocytophaga	Capnocytophaga_canimorsus
rbi	Bacteria	Bacteroidetes	Robiginitalea	Robiginitalea_biformata
zpr	Bacteria	Bacteroidetes	Zunongwangia	Zunongwangia_profunda
cat	Bacteria	Bacteroidetes	Croceibacter	Croceibacter_atlanticus
ran	Bacteria	Bacteroidetes	Riemerella	Riemerella_anatipestifer_ATCC_11845_=_DSM_15868
rai	Bacteria	Bacteroidetes	Riemerella	Riemerella_anatipestifer_ATCC_11845_=_DSM_15868
rar	Bacteria	Bacteroidetes	Riemerella	Riemerella_anatipestifer_RA-GD
rag	Bacteria	Bacteroidetes	Riemerella	Riemerella_anatipestifer_RA-CH-1
rae	Bacteria	Bacteroidetes	Riemerella	Riemerella_anatipestifer_RA-CH-2
fbc	Bacteria	Bacteroidetes	Maribacter	Maribacter_sp._HTCC2170
cao	Bacteria	Bacteroidetes	Cellulophaga	Cellulophaga_algicola
cly	Bacteria	Bacteroidetes	Cellulophaga	Cellulophaga_lytica
wvi	Bacteria	Bacteroidetes	Weeksella	Weeksella_virosa
kdi	Bacteria	Bacteroidetes	Krokinobacter	Krokinobacter_sp._4H-3-7-5
lan	Bacteria	Bacteroidetes	Lacinutrix	Lacinutrix_sp._5H-3-7-4
zga	Bacteria	Bacteroidetes	Zobellia	Zobellia_galactanivorans
mrs	Bacteria	Bacteroidetes	Muricauda	Muricauda_ruestringensis
asl	Bacteria	Bacteroidetes	Aequorivita	Aequorivita_sublithincola
orh	Bacteria	Bacteroidetes	Ornithobacterium	Ornithobacterium_rhinotracheale
ptq	Bacteria	Bacteroidetes	Psychroflexus	Psychroflexus_torquis
ndo	Bacteria	Bacteroidetes	Nonlabens	Nonlabens_dokdonensis
pom	Bacteria	Bacteroidetes	Polaribacter	Polaribacter_sp._MED152
fba	Bacteria	Bacteroidetes	Unclassified_Flavobacteriaceae	Flavobacteriaceae_bacterium
smg	Bacteria	Bacteroidetes	Sulcia	Candidatus_Sulcia_muelleri_GWSS
sms	Bacteria	Bacteroidetes	Sulcia	Candidatus_Sulcia_muelleri_SMDSEM
smh	Bacteria	Bacteroidetes	Sulcia	Candidatus_Sulcia_muelleri_DMIN
sum	Bacteria	Bacteroidetes	Sulcia	Candidatus_Sulcia_muelleri_CARI
smv	Bacteria	Bacteroidetes	Sulcia	Candidatus_Sulcia_muelleri_Sulcia-ALF
bbl	Bacteria	Bacteroidetes	Blattabacterium	Blattabacterium_sp._(Blattella_germanica)
bpi	Bacteria	Bacteroidetes	Blattabacterium	Blattabacterium_sp._(Periplaneta_americana)
bmm	Bacteria	Bacteroidetes	Blattabacterium	Blattabacterium_sp._(Mastotermes_darwiniensis)
bcp	Bacteria	Bacteroidetes	Blattabacterium	Blattabacterium_sp._(Cryptocercus_punctulatus)
bbg	Bacteria	Bacteroidetes	Blattabacterium	Blattabacterium_sp._(Blaberus_giganteus)
bbq	Bacteria	Bacteroidetes	Blattabacterium	Blattabacterium_sp._(Blatta_orientalis)
blp	Bacteria	Bacteroidetes	Blattabacterium	Blattabacterium_sp._(Panesthia_angustipennis_spadica)
blu	Bacteria	Bacteroidetes	Blattabacterium	Blattabacterium_sp._(Nauphoeta_cinerea)
fte	Bacteria	Bacteroidetes	Fluviicola	Fluviicola_taffensis
oho	Bacteria	Bacteroidetes	Owenweeksia	Owenweeksia_hongkongensis
udi	Bacteria	Bacteroidetes	Uzinura	Candidatus_Uzinura_diaspidicola
aas	Bacteria	Bacteroidetes	Amoebophilus	Candidatus_Amoebophilus_asiaticus
che	Bacteria	Bacteroidetes	Cardinium	Cardinium_endosymbiont_cEper1_of_Encarsia_pergandiella
cte	Bacteria	Chlorobi	Chlorobaculum	Chlorobaculum_tepidum
cpc	Bacteria	Chlorobi	Chlorobaculum	Chlorobaculum_parvum_NCIB_8327
cch	Bacteria	Chlorobi	Chlorobium	Chlorobium_chlorochromatii
cph	Bacteria	Chlorobi	Chlorobium	Chlorobium_phaeobacteroides_DSM_266
cpb	Bacteria	Chlorobi	Chlorobium	Chlorobium_phaeobacteroides_BS1
cli	Bacteria	Chlorobi	Chlorobium	Chlorobium_limicola
pvi	Bacteria	Chlorobi	Chlorobium	Chlorobium_phaeovibrioides
plt	Bacteria	Chlorobi	Pelodictyon	Pelodictyon_luteolum
pph	Bacteria	Chlorobi	Pelodictyon	Pelodictyon_phaeoclathratiforme
paa	Bacteria	Chlorobi	Prosthecochloris	Prosthecochloris_aestuarii
cts	Bacteria	Chlorobi	Chloroherpeton	Chloroherpeton_thalassium
ial	Bacteria	Chlorobi	Ignavibacterium	Ignavibacterium_album
mro	Bacteria	Chlorobi	Melioribacter	Melioribacter_roseus
det	Bacteria	Chloroflexi	Dehalococcoides	Dehalococcoides_ethenogenes
deh	Bacteria	Chloroflexi	Dehalococcoides	Dehalococcoides_sp._CBDB1
deb	Bacteria	Chloroflexi	Dehalococcoides	Dehalococcoides_sp._BAV1
dev	Bacteria	Chloroflexi	Dehalococcoides	Dehalococcoides_sp._VS
deg	Bacteria	Chloroflexi	Dehalococcoides	Dehalococcoides_sp._GT
dmc	Bacteria	Chloroflexi	Dehalococcoides	Dehalococcoides_mccartyi_BTF08
dmd	Bacteria	Chloroflexi	Dehalococcoides	Dehalococcoides_mccartyi_DCMB5
dly	Bacteria	Chloroflexi	Dehalogenimonas	Dehalogenimonas_lykanthroporepellens
rrs	Bacteria	Chloroflexi	Roseiflexus	Roseiflexus_sp._RS-1
rca	Bacteria	Chloroflexi	Roseiflexus	Roseiflexus_castenholzii_DSM13941
cau	Bacteria	Chloroflexi	Chloroflexus	Chloroflexus_aurantiacus
cag	Bacteria	Chloroflexi	Chloroflexus	Chloroflexus_aggregans
chl	Bacteria	Chloroflexi	Chloroflexus	Chloroflexus_sp._Y-400-fl
hau	Bacteria	Chloroflexi	Herpetosiphon	Herpetosiphon_aurantiacus
tro	Bacteria	Chloroflexi	Thermomicrobium	Thermomicrobium_roseum
sti	Bacteria	Chloroflexi	Sphaerobacterineae	Sphaerobacter_thermophilus
atm	Bacteria	Chloroflexi	Anaerolinea	Anaerolinea_thermophila
cap	Bacteria	Chloroflexi	Caldilinea	Caldilinea_aerophila
dra	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococcus_radiodurans
dge	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococcus_geothermalis
ddr	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococcus_deserti
dmr	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococcus_maricopensis
dpt	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococcus_proteolyticus
dgo	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococcus_gobiensis
dpd	Bacteria	Deinococcus-Thermus	Deinococcus	Deinococcus_peraridilitoris
tra	Bacteria	Deinococcus-Thermus	Truepera	Truepera_radiovictrix
tth	Bacteria	Deinococcus-Thermus	Thermus	Thermus_thermophilus_HB27
ttj	Bacteria	Deinococcus-Thermus	Thermus	Thermus_thermophilus_HB8
tts	Bacteria	Deinococcus-Thermus	Thermus	Thermus_thermophilus_SG0.5JP17-16
ttl	Bacteria	Deinococcus-Thermus	Thermus	Thermus_thermophilus_JL-18
tsc	Bacteria	Deinococcus-Thermus	Thermus	Thermus_scotoductus
thc	Bacteria	Deinococcus-Thermus	Thermus	Thermus_sp._CCB_US3_UF1
tos	Bacteria	Deinococcus-Thermus	Thermus	Thermus_oshimai
mrb	Bacteria	Deinococcus-Thermus	Meiothermus	Meiothermus_ruber_DSM_1279
mre	Bacteria	Deinococcus-Thermus	Meiothermus	Meiothermus_ruber_DSM_1279
msv	Bacteria	Deinococcus-Thermus	Meiothermus	Meiothermus_silvanus
opr	Bacteria	Deinococcus-Thermus	Oceanithermus	Oceanithermus_profundus
mhd	Bacteria	Deinococcus-Thermus	Marinithermus	Marinithermus_hydrothermalis
aae	Bacteria	Aquificae	Aquifex	Aquifex_aeolicus
hya	Bacteria	Aquificae	Hydrogenobaculum	Hydrogenobaculum_sp._Y04AAS1
hho	Bacteria	Aquificae	Hydrogenobaculum	Hydrogenobaculum_sp._HO
hys	Bacteria	Aquificae	Hydrogenobaculum	Hydrogenobaculum_sp._SN
hth	Bacteria	Aquificae	Hydrogenobacter	Hydrogenobacter_thermophilus
hte	Bacteria	Aquificae	Hydrogenobacter	Hydrogenobacter_thermophilus
tal	Bacteria	Aquificae	Thermocrinis	Thermocrinis_albus
sul	Bacteria	Aquificae	Sulfurihydrogenibium	Sulfurihydrogenibium_sp._YO3AOP1
saf	Bacteria	Aquificae	Sulfurihydrogenibium	Sulfurihydrogenibium_azorense
pmx	Bacteria	Aquificae	Persephonella	Persephonella_marina
tam	Bacteria	Aquificae	Thermovibrio	Thermovibrio_ammonificans
dte	Bacteria	Aquificae	Desulfurobacterium	Desulfurobacterium_thermolithotrophum
tma	Bacteria	Thermotogae	Thermotoga	Thermotoga_maritima
tmm	Bacteria	Thermotogae	Thermotoga	Thermotoga_maritima
tpt	Bacteria	Thermotogae	Thermotoga	Thermotoga_petrophila
tle	Bacteria	Thermotogae	Thermotoga	Thermotoga_lettingae
trq	Bacteria	Thermotogae	Thermotoga	Thermotoga_sp._RQ2
tna	Bacteria	Thermotogae	Thermotoga	Thermotoga_neapolitana
tnp	Bacteria	Thermotogae	Thermotoga	Thermotoga_naphthophila
tta	Bacteria	Thermotogae	Thermotoga	Thermotoga_thermarum
tme	Bacteria	Thermotogae	Thermosipho	Thermosipho_melanesiensis
taf	Bacteria	Thermotogae	Thermosipho	Thermosipho_africanus
fno	Bacteria	Thermotogae	Fervidobacterium	Fervidobacterium_nodosum
fpe	Bacteria	Thermotogae	Fervidobacterium	Fervidobacterium_pennivorans
pmo	Bacteria	Thermotogae	Petrotoga	Petrotoga_mobilis
kol	Bacteria	Thermotogae	Kosmotoga	Kosmotoga_olearia
mpz	Bacteria	Thermotogae	Marinitoga	Marinitoga_piezophila
mpg	Bacteria	Thermotogae	Mesotoga	Mesotoga_prima
ccz	Bacteria	Armatimonadetes	Chthonomonas	Chthonomonas_calidirosea
cex	Bacteria	Caldiserica	Caldisericum	Caldisericum_exile
din	Bacteria	Chrysiogenetes	Desulfurispirillum	Desulfurispirillum_indicum
ddf	Bacteria	Deferribacteres	Deferribacter	Deferribacter_desulfuricans_SSM1
dap	Bacteria	Deferribacteres	Denitrovibrio	Denitrovibrio_acetiphilus
cni	Bacteria	Deferribacteres	Calditerrivibrio	Calditerrivibrio_nitroreducens
fsi	Bacteria	Deferribacteres	Flexistipes	Flexistipes_sinusarabici
dth	Bacteria	Dictyoglomi	Dictyoglomus	Dictyoglomus_thermophilum
dtu	Bacteria	Dictyoglomi	Dictyoglomus	Dictyoglomus_turgidum
tye	Bacteria	Nitrospirae	Thermodesulfovibrio	Thermodesulfovibrio_yellowstonii
nde	Bacteria	Nitrospirae	Nitrospira	Candidatus_Nitrospira_defluvii
lfc	Bacteria	Nitrospirae	Leptospirillum	Leptospirillum_ferrooxidans
lfi	Bacteria	Nitrospirae	Leptospirillum	Leptospirillum_ferriphilum
tid	Bacteria	Thermodesulfobacteria	Thermodesulfatator	Thermodesulfatator_indicus
top	Bacteria	Thermodesulfobacteria	Thermodesulfobacterium	Thermodesulfobacterium_sp._OPB45
saal	Bacteria	Unclassified	Saccharibacteria	Candidatus_Saccharimonas_aalborgensis
ttr	Bacteria	Unclassified	Thermobaculum	Thermobaculum_terrenum
mox	Bacteria	Unclassified	Methylomirabilis	Candidatus_Methylomirabilis_oxyfera
ssdc	Bacteria	Unclassified	Other	Syncytium_symbiont_of_Diaphorina_citri
hhs	Bacteria	Unclassified	Other	Halyomorpha_halys_symbiont
mja	Archaea	Euryarchaeota	Methanocaldococcus	Methanocaldococcus_jannaschii
mfe	Archaea	Euryarchaeota	Methanocaldococcus	Methanocaldococcus_fervens
mvu	Archaea	Euryarchaeota	Methanocaldococcus	Methanocaldococcus_vulcanius
mfs	Archaea	Euryarchaeota	Methanocaldococcus	Methanocaldococcus_sp._FS406-22
mif	Archaea	Euryarchaeota	Methanocaldococcus	Methanocaldococcus_infernus
mig	Archaea	Euryarchaeota	Methanotorris	Methanotorris_igneus
mmp	Archaea	Euryarchaeota	Methanococcus	Methanococcus_maripaludis_S2
mmq	Archaea	Euryarchaeota	Methanococcus	Methanococcus_maripaludis_C5
mmx	Archaea	Euryarchaeota	Methanococcus	Methanococcus_maripaludis_C6
mmz	Archaea	Euryarchaeota	Methanococcus	Methanococcus_maripaludis_C7
mmd	Archaea	Euryarchaeota	Methanococcus	Methanococcus_maripaludis_X1
mae	Archaea	Euryarchaeota	Methanococcus	Methanococcus_aeolicus
mvn	Archaea	Euryarchaeota	Methanococcus	Methanococcus_vannielii
mvo	Archaea	Euryarchaeota	Methanococcus	Methanococcus_voltae
mok	Archaea	Euryarchaeota	Methanothermococcus	Methanothermococcus_okinawensis
mac	Archaea	Euryarchaeota	Methanosarcina	Methanosarcina_acetivorans
mba	Archaea	Euryarchaeota	Methanosarcina	Methanosarcina_barkeri
mma	Archaea	Euryarchaeota	Methanosarcina	Methanosarcina_mazei_Go1
mmaz	Archaea	Euryarchaeota	Methanosarcina	Methanosarcina_mazei_Tuc01
mbu	Archaea	Euryarchaeota	Methanococcoides	Methanococcoides_burtonii
mmh	Archaea	Euryarchaeota	Methanohalophilus	Methanohalophilus_mahii
mev	Archaea	Euryarchaeota	Methanohalobium	Methanohalobium_evestigatum
mzh	Archaea	Euryarchaeota	Methanosalsum	Methanosalsum_zhilinae
mpy	Archaea	Euryarchaeota	Methanolobus	Methanolobus_psychrophilus
mhz	Archaea	Euryarchaeota	Methanomethylovorans	Methanomethylovorans_hollandica
mtp	Archaea	Euryarchaeota	Methanosaeta	Methanosaeta_thermophila
mcj	Archaea	Euryarchaeota	Methanosaeta	Methanosaeta_concilii
mhi	Archaea	Euryarchaeota	Methanosaeta	Methanosaeta_harundinacea
mhu	Archaea	Euryarchaeota	Methanospirillum	Methanospirillum_hungatei
mla	Archaea	Euryarchaeota	Methanocorpusculum	Methanocorpusculum_labreanum
mem	Archaea	Euryarchaeota	Methanoculleus	Methanoculleus_marisnigri
mbg	Archaea	Euryarchaeota	Methanoculleus	Methanoculleus_bourgensis
mpi	Archaea	Euryarchaeota	Methanoplanus	Methanoplanus_petrolearius
mbn	Archaea	Euryarchaeota	Methanoregula	Methanoregula_boonei
mfo	Archaea	Euryarchaeota	Methanoregula	Methanoregula_formicicum
mpl	Archaea	Euryarchaeota	Methanosphaerula	Candidatus_Methanosphaerula_palustris
mpd	Archaea	Euryarchaeota	Methanocella	Methanocella_paludicola
mez	Archaea	Euryarchaeota	Methanocella	Methanocella_conradii_HZ254
rci	Archaea	Euryarchaeota	Methanocella	Methanocella_arvoryzae
mer	Archaea	Euryarchaeota	Methanomassiliicoccus	Methanomassiliicoccus_sp._Mx1-Issoire
mth	Archaea	Euryarchaeota	Methanothermobacter	Methanothermobacter_thermautotrophicus
mmg	Archaea	Euryarchaeota	Methanothermobacter	Methanothermobacter_marburgensis
mst	Archaea	Euryarchaeota	Methanosphaera	Methanosphaera_stadtmanae
msi	Archaea	Euryarchaeota	Methanobrevibacter	Methanobrevibacter_smithii_ATCC_35061
mru	Archaea	Euryarchaeota	Methanobrevibacter	Methanobrevibacter_ruminantium
meb	Archaea	Euryarchaeota	Methanobrevibacter	Methanobrevibacter_sp._AbM4
mel	Archaea	Euryarchaeota	Methanobacterium	Methanobacterium_sp._AL-21
mew	Archaea	Euryarchaeota	Methanobacterium	Methanobacterium_sp._SWAN-1
